Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12682120,000000A7,FALSE,Rx,0,8,F4,38,E0,80,FD,11,78,3E
12682371,000000A8,FALSE,Rx,0,8,81,78,5E,A8,81,64,FC,0D
12683299,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
12683753,120,FALSE,Rx,0,8,E2,0C,0,2,1,8,FF,1
12684004,121,FALSE,Rx,0,8,E9,0C,0,0,3A,59,7E,FE
12684746,391,FALSE,Rx,0,8,0E,70,20,34,0,25,0,22
12685048,117,FALSE,Rx,0,8,75,0C,0,40,68,0,0,FF
12685502,000003BE,FALSE,Rx,0,8,1F,19,E6,1,C8,80,0,80
12685752,86,FALSE,Rx,0,8,4D,0A,1,0,0,0,0,0
12685986,0000009F,FALSE,Rx,0,8,58,3A,0,0,0,8,80,40
12687972,000000AD,FALSE,Rx,0,8,84,EE,BF,FF,0,14,0,0
12688359,668,FALSE,Rx,0,8,82,6,0,48,0,6,7B,1
12688965,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12689995,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12690246,000000FD,FALSE,Rx,0,8,90,DC,1F,80,0,0,0,0
12690497,104,FALSE,Rx,0,8,E1,3C,A6,0,E6,0,0,31
12690731,108,FALSE,Rx,0,8,9A,19,34,D0,63,8C,0,0
12690964,116,FALSE,Rx,0,8,70,0C,1,4,0,40,0,FF
12691214,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12691465,392,FALSE,Rx,0,8,6C,25,FE,FE,FE,0,0,4
12692225,000000A7,FALSE,Rx,0,8,24,39,E0,80,FD,11,78,3E
12692459,000000A8,FALSE,Rx,0,8,CE,79,5E,E8,81,64,FC,0D
12692743,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
12693841,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
12695498,000003C0,FALSE,Rx,0,4,FA,9,3,0,0,0,0,0
12695748,86,FALSE,Rx,0,8,29,0B,1,0,0,0,0,0
12695982,0000009F,FALSE,Rx,0,8,3C,3B,0,0,0,8,80,40
12696233,0000011D,FALSE,Rx,0,8,FB,0E,0,C8,0,0,0,0
12699933,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12700184,101,FALSE,Rx,0,8,92,0D,7E,10,82,9,40,0
12700418,106,FALSE,Rx,0,8,96,8D,64,0,0,0,FD,10
12700669,0000011E,FALSE,Rx,0,8,5E,0D,0,0,0,0,0,0
12700920,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12701170,000001AB,FALSE,Rx,0,8,A0,0D,0,2,0,0,4,0
12701353,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
12701620,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
12702295,000000A7,FALSE,Rx,0,8,22,3A,E0,80,FD,11,78,3E
12702528,000000A8,FALSE,Rx,0,8,91,7A,5E,E8,81,64,FC,0D
12702778,000002B7,FALSE,Rx,0,8,AF,0F,0,0,0,0,0,FE
12703165,120,FALSE,Rx,0,8,52,0D,0,2,1,8,FF,1
12703433,121,FALSE,Rx,0,8,FA,0D,0,0,3A,59,7E,FE
12704311,0000048E,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12704578,497,FALSE,Rx,0,8,0,0,0,0,46,44,0,20
12705015,117,FALSE,Rx,0,8,11,0D,0,40,68,0,0,FF
12705655,0000009F,FALSE,Rx,0,8,2F,3C,0,0,0,8,80,40
12705889,86,FALSE,Rx,0,8,3A,0C,1,0,0,0,0,0
12707208,000006B4,FALSE,Rx,0,8,0,AA,AA,AA,AA,57,41,55
12708922,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12710020,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12710254,000000FD,FALSE,Rx,0,8,19,DD,1F,80,0,0,0,0
12710505,104,FALSE,Rx,0,8,85,3D,A6,0,E6,0,0,31
12710756,116,FALSE,Rx,0,8,14,0D,1,4,0,40,0,FF
12711006,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12711257,0000018C,FALSE,Rx,0,8,0,20,59,0,0,0,0,0
12711508,000001A2,FALSE,Rx,0,8,26,2,10,0,E1,6,60,0E
12711759,0000031B,FALSE,Rx,0,8,C7,0B,0,0,0,0,0,0
12712044,1B000013,TRUE,Rx,0,8,13,0,4,1,1,0,0,0
12712277,000000A7,FALSE,Rx,0,8,4C,3B,E0,80,FD,11,78,3E
12712527,000000A8,FALSE,Rx,0,8,5C,7B,5E,E8,81,64,FC,0D
12712761,779,FALSE,Rx,0,8,22,2B,E6,0,27,2B,E7,0
12714809,3.00E+05,FALSE,Rx,0,8,A6,12,0,0,0,0,0,0
12715365,40,FALSE,Rx,0,8,17,0,0,44,C1,0,0,0
12715599,108,FALSE,Rx,0,8,36,1A,34,D0,63,8C,0,0
12715849,86,FALSE,Rx,0,8,5E,0D,1,0,0,0,0,0
12716083,0000009F,FALSE,Rx,0,8,4B,3D,0,0,0,8,80,40
12716334,0000011D,FALSE,Rx,0,8,9F,0F,0,C8,0,0,0,0
12716568,0000032A,FALSE,Rx,0,8,0B,0D,0,0,48,2,0,0
12717225,520,FALSE,Rx,0,8,4B,2,0,8,0,0A,0,0A
12717482,0000030B,FALSE,Rx,0,8,10,2F,2,0,0C,0,0,24
12717970,365,FALSE,Rx,0,8,C0,6,11,0,8A,2,A8,7A
12718645,395,FALSE,Rx,0,8,14,8,40,0,96,67,7A,1C
12719980,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12720231,101,FALSE,Rx,0,8,F1,0E,7E,10,82,0F,40,0
12720481,106,FALSE,Rx,0,8,3A,8E,64,0,0,0,FD,10
12720732,0000011E,FALSE,Rx,0,8,F2,0E,0,0,0,0,0,0
12720983,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12721607,779,FALSE,Rx,0,8,23,2B,E9,0,0,AA,AA,AA
12722111,000000A7,FALSE,Rx,0,8,F3,3C,E0,80,FD,11,78,3E
12722361,000000A8,FALSE,Rx,0,8,47,7C,5E,A8,81,64,F8,0D
12722883,120,FALSE,Rx,0,8,39,0E,0,2,1,8,FF,1
12723711,121,FALSE,Rx,0,8,F6,0E,0,C0,39,59,7E,FE
12724521,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
12724975,117,FALSE,Rx,0,8,BD,0E,0,40,68,0,0,FF
12725649,0000009F,FALSE,Rx,0,8,E7,3E,0,0,0,8,80,40
12725900,86,FALSE,Rx,0,8,F2,0E,1,0,0,0,0,0
12728937,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12729934,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12730184,000000FD,FALSE,Rx,0,8,E6,DE,1F,80,0,0,0,0
12730434,104,FALSE,Rx,0,8,29,3E,A6,0,E6,0,0,31
12730668,116,FALSE,Rx,0,8,B8,0E,1,4,0,40,0,FF
12730919,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12732086,000000A7,FALSE,Rx,0,8,3,3D,E0,80,FD,11,78,3E
12732336,000000A8,FALSE,Rx,0,8,54,7D,5E,A8,81,64,F8,0D
12732705,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
12734990,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
12735580,000003C8,FALSE,Rx,0,8,0,0,54,24,0,60,1,51
12735814,86,FALSE,Rx,0,8,96,0F,1,0,0,0,0,0
12736064,0000009F,FALSE,Rx,0,8,83,3F,0,0,0,8,80,40
12736297,0000011D,FALSE,Rx,0,8,DD,0,0,C8,0,0,0,0
12736599,17F00012,TRUE,Rx,0,8,20,12,0,0,0,0,0,0
12737975,000000AD,FALSE,Rx,0,8,E3,E3,BF,FF,0,14,0,0
12739413,380,FALSE,Rx,0,8,84,5,40,0,0,0,0,FF
12739900,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12740151,101,FALSE,Rx,0,8,65,0F,7E,10,82,0C,40,0
12740419,106,FALSE,Rx,0,8,5E,8F,64,0,0,0,FD,10
12740653,108,FALSE,Rx,0,8,52,1B,34,D0,63,8C,0,0
12740903,0000011E,FALSE,Rx,0,8,96,0F,0,0,0,0,0,0
12741154,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12742116,000000A7,FALSE,Rx,0,8,88,3E,E0,80,FD,11,78,3E
12742367,000000A8,FALSE,Rx,0,8,E6,7E,5E,A8,81,64,F8,0D
12743092,120,FALSE,Rx,0,8,EC,0F,0,2,1,8,FF,1
12743343,121,FALSE,Rx,0,8,DF,0F,0,0,3A,59,7E,FE
12744289,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,6F
12744556,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,6F
12745078,117,FALSE,Rx,0,8,D9,0F,0,40,68,0,0,FF
12745651,0000009F,FALSE,Rx,0,8,C1,30,0,0,0,8,80,40
12745885,86,FALSE,Rx,0,8,D4,0,1,0,0,0,0,0
12747972,000003DB,FALSE,Rx,0,8,50,80,0,0,5,10,1,78
12748922,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12749970,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12750221,000000FD,FALSE,Rx,0,8,71,DF,1F,80,0,0,0,0
12750472,104,FALSE,Rx,0,8,4D,3F,A6,0,E6,0,0,31
12750705,116,FALSE,Rx,0,8,DC,0F,1,4,0,40,0,FF
12750955,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12751138,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
12752032,000000A7,FALSE,Rx,0,8,56,3F,E0,80,FD,11,78,3E
12752283,000000A8,FALSE,Rx,0,8,69,7F,5E,A8,81,64,F8,0D
12752601,000002B7,FALSE,Rx,0,8,8D,0,0,0,0,0,0,FE
12752835,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
12753882,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
12755642,0000011D,FALSE,Rx,0,8,B9,1,0,C8,0,0,0,0
12755893,86,FALSE,Rx,0,8,B0,1,1,0,0,0,0,0
12756126,0000009F,FALSE,Rx,0,8,A5,31,0,0,0,8,80,40
12759908,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12760159,101,FALSE,Rx,0,8,92,0,7E,10,82,0D,40,0
12760427,106,FALSE,Rx,0,8,1C,80,64,0,0,0,FD,10
12760678,0000011E,FALSE,Rx,0,8,D4,0,0,0,0,0,0,0
12760928,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12761179,0000031B,FALSE,Rx,0,8,FE,0C,0,0,0,0,0,0
12761582,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
12762138,000000A7,FALSE,Rx,0,8,9F,30,E0,80,FD,11,78,3E
12762406,000000A8,FALSE,Rx,0,8,39,70,5E,A8,81,64,FC,0D
12763114,120,FALSE,Rx,0,8,26,0,0,2,1,8,FF,1
12763381,121,FALSE,Rx,0,8,11,0,0,0,3A,59,7E,FE
12764954,117,FALSE,Rx,0,8,9B,0,0,40,68,0,0,FF
12765290,40,FALSE,Rx,0,8,73,1,0,44,C1,0,0,0
12765558,108,FALSE,Rx,0,8,41,1C,34,D0,63,8C,0,0
12765809,86,FALSE,Rx,0,8,1C,2,1,0,0,0,0,0
12766042,0000009F,FALSE,Rx,0,8,9,32,0,0,0,8,80,40
12766276,0000032A,FALSE,Rx,0,8,A7,0E,0,0,48,2,0,0
12766527,396,FALSE,Rx,0,8,C6,0F,0,12,0,0,0,0
12767377,0000030B,FALSE,Rx,0,8,10,20,2,0,0C,0,0,24
12767967,365,FALSE,Rx,0,8,C0,6,11,0,8A,2,A8,7A
12768844,118,FALSE,Rx,0,4,0,1,0,12,0,0,0,0
12769094,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12769396,17F0000F,TRUE,Rx,0,8,0,0F,0,0,0,0,0,0
12770003,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12770270,000000FD,FALSE,Rx,0,8,0B,D0,1F,80,0,0,0,0
12770503,104,FALSE,Rx,0,8,0F,30,A6,0,E6,0,0,31
12770754,116,FALSE,Rx,0,8,9E,0,1,4,0,40,0,FF
12771005,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12771917,000000A7,FALSE,Rx,0,8,17,31,E0,80,FD,11,78,3E
12772151,000000A8,FALSE,Rx,0,8,7E,71,5E,E8,81,64,FC,0D
12772723,779,FALSE,Rx,0,8,22,2B,E6,0,27,2B,E7,0
12775652,0000011D,FALSE,Rx,0,8,15,2,0,C8,0,0,0,0
12775886,86,FALSE,Rx,0,8,78,3,1,0,0,0,0,0
12776120,0000009F,FALSE,Rx,0,8,6D,33,0,0,0,8,80,40
12779887,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12780120,101,FALSE,Rx,0,8,F6,1,7E,10,82,0D,40,0
12780371,106,FALSE,Rx,0,8,78,81,64,0,0,0,FD,10
12780622,0000011E,FALSE,Rx,0,8,B0,1,0,0,0,0,0,0
12780873,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12781564,779,FALSE,Rx,0,8,23,2B,E9,0,0,AA,AA,AA
12782119,000000A7,FALSE,Rx,0,8,63,32,E0,80,FD,11,78,3E
12782370,000000A8,FALSE,Rx,0,8,92,72,5E,E8,81,64,FC,0D
12782909,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
12783329,120,FALSE,Rx,0,8,D3,1,0,2,1,8,FF,1
12783800,121,FALSE,Rx,0,8,7D,1,0,0,3A,59,7E,FE
12784033,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
12784691,391,FALSE,Rx,0,8,0E,70,20,34,0,25,0,22
12784993,000003BE,FALSE,Rx,0,8,D4,1A,E6,1,C8,80,0,80
12785244,117,FALSE,Rx,0,8,FF,1,0,40,68,0,0,FF
12785647,0000009F,FALSE,Rx,0,8,CB,34,0,0,0,9,80,40
12785880,86,FALSE,Rx,0,8,6B,4,1,0,0,0,0,0
12787968,000000AD,FALSE,Rx,0,8,A2,E8,BF,FF,0,14,0,0
12788965,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12790012,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12790280,000000FD,FALSE,Rx,0,8,1,D1,1F,80,0,0,0,0
12790513,104,FALSE,Rx,0,8,6B,31,A6,0,E6,0,0,31
12790747,108,FALSE,Rx,0,8,25,1D,34,D0,63,8C,0,0
12790998,116,FALSE,Rx,0,8,FA,1,1,4,0,40,0,FF
12791249,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12791482,392,FALSE,Rx,0,8,C0,26,FE,FE,FE,0,0,4
12791783,17F00013,TRUE,Rx,0,8,20,13,0,0,0,0,0,0
12792272,000000A7,FALSE,Rx,0,8,E2,33,E0,80,FD,11,78,3E
12792523,000000A8,FALSE,Rx,0,8,12,73,5E,E8,81,64,0,0E
12792757,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
12795210,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
12795647,0000011D,FALSE,Rx,0,8,71,3,0,C8,0,0,0,0
12795881,86,FALSE,Rx,0,8,0F,5,1,0,0,0,0,0
12796132,0000009F,FALSE,Rx,0,8,1A,35,0,0,0,8,80,40
12796298,000003C0,FALSE,Rx,0,4,0A,0A,3,0,0,0,0,0
12797310,584,FALSE,Rx,0,6,15,5,0,0,0,0,0,0
12797838,000005F0,FALSE,Rx,0,8,56,0,44,0,0,57,0,0
12799940,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12800191,101,FALSE,Rx,0,8,7E,2,7E,0F,82,9,40,0
12800442,106,FALSE,Rx,0,8,D4,82,64,0,0,0,FD,10
12800692,0000011E,FALSE,Rx,0,8,1C,2,0,0,0,0,0,0
12800942,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12801108,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
12801291,0000064A,FALSE,Rx,0,4,0,0,0,0,0,0,0,0
12802270,000000A7,FALSE,Rx,0,8,D8,34,E0,80,FD,11,78,3E
12802537,000002B7,FALSE,Rx,0,8,DC,1,0,0,0,0,0,FE
12802770,000000A8,FALSE,Rx,0,8,BE,74,5E,E8,81,64,0,0E
12803140,120,FALSE,Rx,0,8,2B,2,0,2,1,8,FF,1
12803391,121,FALSE,Rx,0,8,F2,2,0,0,3A,59,7E,FE
12804303,0000048E,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12804570,497,FALSE,Rx,0,8,0,0,0,0,46,44,0,20
12804973,117,FALSE,Rx,0,8,53,2,0,40,68,0,0,FF
12805647,0000009F,FALSE,Rx,0,8,B6,36,0,0,0,8,80,40
12805881,86,FALSE,Rx,0,8,A3,6,1,0,0,0,0,0
12808885,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12809999,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12810250,000000FD,FALSE,Rx,0,8,CE,D2,1F,80,0,0,0,0
12810484,104,FALSE,Rx,0,8,C7,32,A6,0,E6,0,0,31
12810735,116,FALSE,Rx,0,8,56,2,1,4,0,40,0,FF
12810986,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12811236,0000018C,FALSE,Rx,0,8,0,20,59,0,0,0,0,0
12811486,0000031B,FALSE,Rx,0,8,F5,0D,0,0,0,0,0,0
12811720,000005BE,FALSE,Rx,0,8,0,B0,BF,7F,0,0,7C,78
12812310,000000A7,FALSE,Rx,0,8,A3,35,E0,80,FD,11,78,3E
12812544,000000A8,FALSE,Rx,0,8,EC,75,5E,E8,81,64,4,0E
12812777,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
12813892,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
12814940,3.00E+05,FALSE,Rx,0,8,F2,13,0,0,0,0,0,0
12815208,40,FALSE,Rx,0,8,DF,2,0,44,C1,0,0,0
12815544,108,FALSE,Rx,0,8,89,1E,34,D0,63,8C,0,0
12815794,86,FALSE,Rx,0,8,C7,7,1,0,0,0,0,0
12816027,0000009F,FALSE,Rx,0,8,D2,37,0,0,0,8,80,40
12816278,0000011D,FALSE,Rx,0,8,62,4,0,C8,0,0,0,0
12816512,0000032A,FALSE,Rx,0,8,C3,0F,0,0,48,2,0,0
12817346,0000030B,FALSE,Rx,0,8,10,21,2,0,0C,0,0,24
12818003,365,FALSE,Rx,0,8,C0,6,11,0,8A,2,A8,7A
12818559,395,FALSE,Rx,0,8,14,9,40,0,96,67,7A,1C
12819454,380,FALSE,Rx,0,8,28,6,40,0,0,0,0,FF
12819976,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12820227,101,FALSE,Rx,0,8,60,3,7E,0F,82,0E,40,0
12820477,106,FALSE,Rx,0,8,B0,83,64,0,0,0,FD,10
12820727,0000011E,FALSE,Rx,0,8,78,3,0,0,0,0,0,0
12820978,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12821619,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
12822175,000000A7,FALSE,Rx,0,8,30,36,E0,80,FD,11,78,3E
12822425,000000A8,FALSE,Rx,0,8,E4,76,5E,E8,81,64,0,0E
12823116,120,FALSE,Rx,0,8,F9,3,0,2,1,8,FF,1
12823384,121,FALSE,Rx,0,8,9F,3,0,C0,39,59,7E,FE
12824347,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,7F
12824615,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,7F
12825187,117,FALSE,Rx,0,8,37,3,0,40,68,0,0,FF
12825641,0000009F,FALSE,Rx,0,8,25,38,0,0,0,9,80,40
12825892,86,FALSE,Rx,0,8,85,8,1,0,0,0,0,0
12828878,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12829943,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12830176,000000FD,FALSE,Rx,0,8,BB,D3,1F,80,0,0,0,0
12830426,104,FALSE,Rx,0,8,A3,33,A6,0,E6,0,0,31
12830677,116,FALSE,Rx,0,8,32,3,1,4,0,40,0,FF
12830928,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12831993,000000A7,FALSE,Rx,0,8,B9,37,E0,80,FD,11,78,3E
12832243,000000A8,FALSE,Rx,0,8,F1,77,5E,E8,81,64,0,0E
12832476,641,FALSE,Rx,0,8,FF,1E,2B,53,14,14,D7,24
12832710,779,FALSE,Rx,0,8,22,2B,E6,0,27,2B,E7,0
12834097,000003C8,FALSE,Rx,0,8,0,0,54,24,0,60,1,51
12834382,1B000012,TRUE,Rx,0,8,12,0,4,1,11,0,0,0
12835666,0000011D,FALSE,Rx,0,8,6,5,0,C8,0,0,0,0
12835916,86,FALSE,Rx,0,8,E1,9,1,0,0,0,0,0
12836150,0000009F,FALSE,Rx,0,8,41,39,0,0,0,9,80,40
12837985,000000AD,FALSE,Rx,0,8,5E,ED,BF,FF,0,14,0,0
12839931,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12840182,101,FALSE,Rx,0,8,BC,4,7E,0F,82,8,40,0
12840432,106,FALSE,Rx,0,8,A3,84,64,0,0,0,FD,10
12840666,108,FALSE,Rx,0,8,ED,1F,34,D0,63,8C,0,0
12840900,0000011E,FALSE,Rx,0,8,6B,4,0,0,0,0,0,0
12841151,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12841588,779,FALSE,Rx,0,8,23,2B,E9,0,0,AA,AA,AA
12842228,000000A7,FALSE,Rx,0,8,F4,38,E0,80,FD,11,78,3E
12842462,000000A8,FALSE,Rx,0,8,D3,78,5E,E8,81,64,0,0E
12843204,120,FALSE,Rx,0,8,AF,4,0,2,1,8,FF,1
12843676,121,FALSE,Rx,0,8,22,4,0,C0,39,59,7E,FE
12843909,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
12844956,117,FALSE,Rx,0,8,24,4,0,40,68,0,0,FF
12845647,0000009F,FALSE,Rx,0,8,58,3A,0,0,0,8,80,40
12845881,86,FALSE,Rx,0,8,4D,0A,1,0,0,0,0,0
12847986,000003DB,FALSE,Rx,0,8,50,80,0,0,5,10,1,78
12848918,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12849965,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12850215,000000FD,FALSE,Rx,0,8,2D,D4,1F,80,0,0,0,0
12850466,104,FALSE,Rx,0,8,B0,34,A6,0,E6,0,0,31
12850717,116,FALSE,Rx,0,8,21,4,1,4,0,40,0,FF
12850968,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12851133,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
12852282,000000A7,FALSE,Rx,0,8,24,39,E0,80,FD,11,78,3E
12852532,000000A8,FALSE,Rx,0,8,3E,79,5E,28,82,64,0,0E
12852766,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
12853000,000002B7,FALSE,Rx,0,8,4,2,0,0,0,0,0,FE
12855064,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
12855654,0000011D,FALSE,Rx,0,8,AA,6,0,C8,0,0,0,0
12855888,86,FALSE,Rx,0,8,29,0B,1,0,0,0,0,0
12856139,0000009F,FALSE,Rx,0,8,3C,3B,0,0,0,8,80,40
12857989,000003EC,FALSE,Rx,0,8,E1,0,0,0,0,0,1,0
12859934,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12860185,101,FALSE,Rx,0,8,6D,5,7E,0F,82,9,40,0
12860419,106,FALSE,Rx,0,8,C7,85,64,0,0,0,FD,10
12860670,0000011E,FALSE,Rx,0,8,0F,5,0,0,0,0,0,0
12860920,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12861170,0000031B,FALSE,Rx,0,8,B0,0E,0,0,0,0,0,0
12862082,000000A7,FALSE,Rx,0,8,22,3A,E0,80,FD,11,78,3E
12862333,000000A8,FALSE,Rx,0,8,61,7A,5E,28,82,64,0,0E
12863093,120,FALSE,Rx,0,8,AD,5,0,2,1,8,FF,1
12863343,121,FALSE,Rx,0,8,8A,5,0,0,3A,59,7E,FE
12864966,117,FALSE,Rx,0,8,40,5,0,40,68,0,0,FF
12865302,40,FALSE,Rx,0,8,BB,3,0,44,C1,0,0,0
12865553,108,FALSE,Rx,0,8,AF,10,34,D0,63,8C,0,0
12865804,86,FALSE,Rx,0,8,3A,0C,1,0,0,0,0,0
12866037,0000009F,FALSE,Rx,0,8,2F,3C,0,0,0,8,80,40
12866288,0000032A,FALSE,Rx,0,8,81,0,0,0,48,2,0,0
12866522,396,FALSE,Rx,0,8,84,0,0,12,0,0,0,0
12867423,0000030B,FALSE,Rx,0,8,10,22,2,0,0C,0,0,24
12867996,365,FALSE,Rx,0,8,C0,6,11,0,89,2,A8,7A
12869196,118,FALSE,Rx,0,4,0,2,0,12,0,0,0,0
12869445,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
12870001,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12870252,000000FD,FALSE,Rx,0,8,B7,D5,1F,80,0,0,0,0
12870503,104,FALSE,Rx,0,8,D4,35,A6,0,E6,0,0,31
12870753,116,FALSE,Rx,0,8,45,5,1,4,0,40,0,FF
12871003,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12871983,000000A7,FALSE,Rx,0,8,4C,3B,E0,80,FD,11,78,3E
12872217,000000A8,FALSE,Rx,0,8,C3,7B,5E,28,82,64,FC,0D
12873078,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
12874091,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
12874816,1B000010,TRUE,Rx,0,8,10,0,44,5,89,0,0,0
12875644,0000011D,FALSE,Rx,0,8,CE,7,0,C8,0,0,0,0
12875878,86,FALSE,Rx,0,8,5E,0D,1,0,0,0,0,0
12876129,0000009F,FALSE,Rx,0,8,4B,3D,0,0,0,8,80,40
12879894,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
12880144,101,FALSE,Rx,0,8,35,6,7E,0F,82,7,40,0
12880429,106,FALSE,Rx,0,8,6B,86,64,0,0,0,FD,10
12880680,0000011E,FALSE,Rx,0,8,A3,6,0,0,0,0,0,0
12880931,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
12881944,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
12882177,000000A7,FALSE,Rx,0,8,F3,3C,E0,80,FD,11,78,3E
12882411,000000A8,FALSE,Rx,0,8,DD,7C,5E,28,82,64,FC,0D
12882917,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
12883357,120,FALSE,Rx,0,8,42,6,0,2,1,8,FF,1
12883811,121,FALSE,Rx,0,8,8D,6,0,0,3A,59,7E,FE
12884536,391,FALSE,Rx,0,8,0E,70,20,34,0,25,0,62
12884837,000003BE,FALSE,Rx,0,8,A2,1B,E6,1,C8,80,0,80
12885088,117,FALSE,Rx,0,8,EC,6,0,40,68,0,0,FF
12885644,0000009F,FALSE,Rx,0,8,E7,3E,0,0,0,8,80,40
12885895,86,FALSE,Rx,0,8,F2,0E,1,0,0,0,0,0
12886825,668,FALSE,Rx,0,8,82,6,0,48,0,7,7B,1
