Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
130589866,00000101,false,Rx,0,8,80,7F,7F,00,A2,00,00,00,
130589880,000000A7,false,Rx,0,8,EB,AC,3F,00,FA,03,00,00,
130589893,000000A8,false,Rx,0,8,2D,DC,BF,3F,00,00,00,00,
130589930,00000106,false,Rx,0,8,14,8F,64,00,02,04,E5,00,
130589943,0000011E,false,Rx,0,8,FD,0F,00,00,00,00,E0,FF,
130599898,000000A7,false,Rx,0,8,1B,AD,3F,00,FA,03,00,00,
130599921,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130599934,000000A8,false,Rx,0,8,3E,DD,BF,3F,00,00,00,00,
130600035,000000FD,false,Rx,0,8,71,DF,1F,80,00,00,00,00,
130600048,00000104,false,Rx,0,8,4D,3F,A6,00,E6,00,00,31,
130600061,00000116,false,Rx,0,8,9A,0F,01,04,00,00,00,AF,
130600075,000003DB,false,Rx,0,8,5B,10,00,00,87,20,01,6E,
130600088,0000032A,false,Rx,0,8,A6,07,00,00,40,04,00,00,
130608384,000000A7,false,Rx,0,8,90,AE,3F,00,FA,03,00,00,
130608406,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130608420,000000A8,false,Rx,0,8,8C,DE,BF,3F,00,00,00,00,
130608433,00000101,false,Rx,0,8,C2,70,7F,00,A2,00,00,00,
130608447,00000120,false,Rx,0,8,86,0F,00,01,00,00,FF,01,
130608459,00000106,false,Rx,0,8,56,80,64,00,02,04,E5,00,
130608473,00000121,false,Rx,0,8,64,0F,00,00,10,66,7E,90,
130608486,0000011E,false,Rx,0,8,BF,00,00,00,00,00,E0,FF,
130618733,000000A7,false,Rx,0,8,4E,AF,3F,00,FA,03,00,00,
130618771,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130618787,000000A8,false,Rx,0,8,03,DF,BF,3F,00,00,00,00,
130618800,000000FD,false,Rx,0,8,0B,D0,1F,80,00,00,00,00,
130618813,00000104,false,Rx,0,8,0F,30,A6,00,E6,00,00,31,
130618827,00000116,false,Rx,0,8,D8,00,01,04,00,00,00,AF,
130618840,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
130618857,1B000012,true,Rx,0,8,12,00,01,01,04,00,00,00,
130629038,0000009F,false,Rx,0,8,FF,31,17,00,01,15,00,40,
130629052,000000A7,false,Rx,0,8,87,A0,3F,00,FA,03,00,00,
130629065,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130629079,000000A8,false,Rx,0,8,B9,00,A0,3F,00,00,00,00,
130629092,00000101,false,Rx,0,8,A6,71,7F,00,A2,00,00,00,
130629105,00000120,false,Rx,0,8,4C,00,00,01,00,00,FF,01,
130629118,00000106,false,Rx,0,8,32,81,64,00,02,04,E5,00,
130629131,00000121,false,Rx,0,8,AA,00,00,00,10,66,7E,90,
130639262,000003C0,false,Rx,0,4,A9,06,00,00,00,00,00,00,
130639286,000000A7,false,Rx,0,8,0F,A1,3F,00,FA,03,00,00,
130641874,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130641900,000000A8,false,Rx,0,8,C3,01,A0,3F,00,00,00,00,
130641914,000000FD,false,Rx,0,8,01,D1,1F,80,00,00,00,00,
130641927,00000104,false,Rx,0,8,6B,31,A6,00,E6,00,00,31,
130642025,00000116,false,Rx,0,8,BC,01,01,04,00,00,00,AF,
130642039,17330710,true,Rx,0,8,C2,00,01,0F,50,50,50,50,
130642053,000000AD,false,Rx,0,8,D5,EF,BF,FF,00,14,00,00,
130642066,0000011D,false,Rx,0,8,AC,02,00,00,00,00,00,00,
130652140,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130652165,000000A7,false,Rx,0,8,7B,A2,3F,00,FA,03,00,00,
130652179,000000A8,false,Rx,0,8,2F,02,A0,3F,00,00,00,00,
130652312,00000101,false,Rx,0,8,0A,72,7F,00,A2,00,00,00,
130657271,00000106,false,Rx,0,8,9E,82,64,00,02,04,E5,00,
130657300,00000120,false,Rx,0,8,14,01,00,01,01,00,FF,01,
130657314,0000011E,false,Rx,0,8,1C,02,00,00,00,00,00,00,
130661698,00000121,false,Rx,0,8,C6,01,00,00,10,66,7E,90,
130661718,0000032A,false,Rx,0,8,E4,08,00,00,40,04,00,00,
130661732,00000086,false,Rx,0,8,96,04,27,00,00,00,00,00,
130661745,0000009F,false,Rx,0,8,24,34,17,00,01,15,00,40,
130661758,000003BE,false,Rx,0,8,EB,27,E3,01,02,80,00,80,
130661771,00000670,false,Rx,0,8,20,00,00,00,37,03,00,93,
130661784,000000A7,false,Rx,0,8,FA,A3,3F,00,FA,03,00,00,
130661797,000000A8,false,Rx,0,8,C0,03,A0,3F,00,00,00,00,
130669222,000000A7,false,Rx,0,8,C0,A4,3F,00,FA,03,00,00,
130669243,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130669259,000000A8,false,Rx,0,8,6C,04,A0,3F,00,00,00,00,
130669272,00000101,false,Rx,0,8,6E,73,7F,00,A2,00,00,00,
130669285,0000011B,false,Rx,0,8,00,00,00,00,00,00,00,00,
130669298,00000106,false,Rx,0,8,FA,83,64,00,02,04,E5,00,
130669311,00000120,false,Rx,0,8,EC,02,00,01,01,00,FF,01,
130678072,0000011E,false,Rx,0,8,78,03,00,00,00,00,00,00,
130678208,00000121,false,Rx,0,8,BF,02,C0,1F,10,66,7E,FE,
130678222,000001AB,false,Rx,0,8,D8,81,84,22,1C,00,04,00,
130678235,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
130678248,00000391,false,Rx,0,8,00,37,29,00,00,28,00,02,
130678261,000003BE,false,Rx,0,8,B0,28,E7,01,02,80,00,80,
130678293,0000009F,false,Rx,0,8,EC,36,17,00,01,15,00,40,
130678306,00000086,false,Rx,0,8,5E,06,27,00,00,00,00,00,
130678321,16A9540A,true,Rx,0,8,00,10,00,41,00,00,00,00,
130686556,000000A7,false,Rx,0,8,BB,A5,3F,00,FA,03,00,00,
130686569,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130686583,000000A8,false,Rx,0,8,06,05,A0,3F,00,00,00,00,
130686596,000000FD,false,Rx,0,8,BB,D3,1F,80,00,00,00,00,
130686609,00000104,false,Rx,0,8,A3,33,A6,00,E6,00,00,31,
130686622,00000116,false,Rx,0,8,74,03,01,04,00,00,00,AF,
130686635,000001A2,false,Rx,0,8,1F,01,10,00,E1,06,E0,FF,
130696570,000000AD,false,Rx,0,8,62,E2,BF,FF,00,14,00,00,
130696594,0000009F,false,Rx,0,8,CA,38,17,00,01,15,00,40,
130696608,00000086,false,Rx,0,8,78,08,27,00,00,00,00,00,
130696708,00000395,false,Rx,0,8,18,0F,40,06,FE,FF,FF,0C,
130696721,00000365,false,Rx,0,8,99,C0,00,00,80,02,00,7A,
