Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
383957,000002B7,false,Rx,0,8,12,08,00,00,00,00,00,00,
383983,00000497,false,Rx,0,8,00,00,80,01,64,46,00,24,
383996,0000032A,false,Rx,0,8,97,02,00,00,44,04,00,00,
384009,00000086,false,Rx,0,8,5C,06,0E,00,00,00,00,00,
384022,0000009F,false,Rx,0,8,8F,36,08,00,03,07,00,40,
384035,0000012E,false,Rx,0,8,7F,E6,7F,00,FE,00,C0,FF,
392110,000000A8,false,Rx,0,8,9F,B4,1E,58,81,64,5C,0D,
392138,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
392155,000000FD,false,Rx,0,8,85,D9,1F,80,00,00,20,00,
392168,00000104,false,Rx,0,8,A0,39,A6,00,E6,00,02,00,
392181,00000116,false,Rx,0,8,C1,09,D2,4C,AE,C1,B1,FF,
392194,0000030D,false,Rx,0,4,00,01,00,00,00,00,00,00,
392207,00000120,false,Rx,0,8,8D,0A,00,00,01,04,FF,01,
392220,00000121,false,Rx,0,8,39,0A,00,80,38,55,7E,FE,
394369,00000086,false,Rx,0,8,38,07,0E,00,00,00,00,00,
394382,0000009F,false,Rx,0,8,EB,37,08,00,03,07,00,40,
394395,00000380,false,Rx,0,8,B1,0C,40,00,00,00,00,FF,
421545,000003E5,false,Rx,0,8,B7,19,00,00,00,00,00,00,
421579,00000086,false,Rx,0,8,1E,09,0E,00,00,00,00,00,
421595,0000009F,false,Rx,0,8,CD,39,08,00,03,07,00,40,
421609,0000011D,false,Rx,0,8,57,0D,00,C8,00,00,00,00,
421622,00000040,false,Rx,0,8,CD,09,00,00,C0,00,00,00,
421635,00000117,false,Rx,0,8,88,07,00,40,68,00,00,FF,
421648,000000A7,false,Rx,0,8,42,37,E0,80,FD,0D,B8,3E,
421661,000000A8,false,Rx,0,8,97,B7,1E,58,81,64,60,0D,
432150,000000A7,false,Rx,0,8,0F,38,E0,80,FD,0D,B8,3E,
432178,00000108,false,Rx,0,8,63,1C,D0,22,57,FE,00,00,
432192,000000A8,false,Rx,0,8,B5,B8,1E,58,81,64,60,0D,
432205,0000012E,false,Rx,0,8,05,E8,7F,00,FE,00,C0,FF,
432218,00000120,false,Rx,0,8,FB,0C,00,00,01,04,FF,01,
432231,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
432245,000000FD,false,Rx,0,8,E6,DB,1F,80,00,00,20,00,
432258,00000121,false,Rx,0,8,57,0C,00,80,38,55,7E,FE,
441941,00000086,false,Rx,0,8,D6,0B,0E,00,00,00,00,00,
